Record Date,FEI Number,Legal Name,Record Type,Date Posted,Download,Record ID
01/17/2020,1925262,"Hospira, Inc., A Pfizer Company",483,05/24/2021,https://www.fda.gov/media/148857/download,270982
04/20/2021,3015448605,Emergent Manufacturing Operations Baltimore LLC.,483,05/13/2021,https://www.fda.gov/media/148650/download,270983
01/17/2020,1925262,"Hospira, Inc., A Pfizer Company",483,05/05/2021,https://www.fda.gov/media/148119/download,270984
04/20/2020,3015448605,Emergent Manufacturing Operations Baltimore LLC.,483,04/23/2021,https://www.fda.gov/media/147884/download,270985
01/04/2012,1925262,"Hospira, Inc., A Pfizer Company",483,04/21/2021,https://www.fda.gov/media/85600/download,270987
10/24/2012,1925262,"Hospira, Inc., A Pfizer Company",483,04/21/2021,https://www.fda.gov/media/85920/download,270986
06/08/2016,1925262,"Hospira, Inc., A Pfizer Company",483,04/21/2021,https://www.fda.gov/media/103543/download,270988
10/27/2017,1925262,"Hospira, Inc., A Pfizer Company",483,04/21/2021,https://www.fda.gov/media/111163/download,270989
02/05/2021,3006701521,Midwestern Pet Foods Chickasha Operation,483,04/19/2021,https://www.fda.gov/media/146854/download,270990
01/28/2021,3011761321,"Wells Pharmacy, Inc",483,03/31/2021,https://www.fda.gov/media/147184/download,270991
05/18/2020,1450022,Fresenius Kabi USA LLC,483,01/29/2021,https://www.fda.gov/media/145539/download,270993
11/02/2020,3005543749,"Hopkinton Drug, Inc.",483,01/29/2021,https://www.fda.gov/media/145540/download,270992
12/06/2019,3010704905,Surgery Pharmacy Services Inc,483,01/29/2021,https://www.fda.gov/media/145527/download,270996
12/17/2019,3011123993,Infusion Systems of SW Florida Inc. dba Myerlee Pharmacy,483,01/29/2021,https://www.fda.gov/media/145538/download,270994
09/23/2020,3013436443,"Kelley-Ross & Associates, Inc. dba Kelley-Ross Compounding Pharmacy",483,01/29/2021,https://www.fda.gov/media/145537/download,270995
04/06/2020,2016493,"CareFusion 303, Inc.",483,01/25/2021,https://www.fda.gov/media/145402/download,270997
11/05/2020,3006271438,"Novel Laboratories, Inc. d.b.a Lupin Somerset",483,01/14/2021,https://www.fda.gov/media/145108/download,270999
12/10/2020,3013629214,"Lonza Houston, Inc",483,01/14/2021,https://www.fda.gov/media/145127/download,270998
09/16/2020,3011701621,"Potter's House Apothecary, Inc.",483,12/30/2020,https://www.fda.gov/media/144846/download,271000
03/20/2020,1643045,"Curia New Mexico, LLC",483,12/29/2020,https://www.fda.gov/media/144805/download,271003
01/16/2020,3004453700,Legacy Pharmaceutical Packaging LLC,483,12/29/2020,https://www.fda.gov/media/144803/download,271002
02/12/2020,3015859129,Family Pharmacy of Statesville,483,12/29/2020,https://www.fda.gov/media/144804/download,271001
10/09/2020,3002815949,Stokes Healthcare Inc. dba Epicur Pharma,483,12/22/2020,https://www.fda.gov/media/144723/download,271005
10/09/2020,3004600183,"Millers of Wyckoff, Inc.",483,12/22/2020,https://www.fda.gov/media/144720/download,271006
10/10/2020,3011761882,"Curexa - East, LLC dba Curexa",483,12/22/2020,https://www.fda.gov/media/144715/download,271007
09/24/2020,3013118095,Healthy Choice Compounding LLC,483,12/22/2020,https://www.fda.gov/media/144725/download,271004
10/29/2020,3010039017,"Advanced Nutriceuticals, LLC",483,12/16/2020,https://www.fda.gov/media/144544/download,271008
10/16/2020,3011834594,"Juno Therapeutics, Inc.",483,12/04/2020,https://www.fda.gov/media/144142/download,271009
02/12/2020,3013236711,Overton Brooks VA Medical Center,483,11/20/2020,https://www.fda.gov/media/143562/download,271011
03/11/2020,3015826069,LITTLE FISH PHARMACY LLC,483,11/20/2020,https://www.fda.gov/media/143857/download,271010
09/03/2020,3015144909,"STAQ Pharma, Inc.",483,11/02/2020,https://www.fda.gov/media/143121/download,271012
11/26/2019,3002889358,"ImClone Systems, LLC",483,10/30/2020,https://www.fda.gov/media/143341/download,271014
08/21/2020,3002889358,"ImClone Systems, LLC",483,10/30/2020,https://www.fda.gov/media/143340/download,271013
03/30/2020,3010490167,"Edge Pharma, LLC",483,10/08/2020,https://www.fda.gov/media/142470/download,271015
02/18/2020,1075523,Piedmont Hosp Inc,483,09/21/2020,https://www.fda.gov/media/142274/download,271016
03/20/2020,3003240654,"Front Range Laboratories, Incorporated",483,09/21/2020,https://www.fda.gov/media/142134/download,271017
06/15/2020,3005734706,MasterPharm LLC,483,07/29/2020,https://www.fda.gov/media/140568/download,271018
02/08/2019,3011967886,"RC Outsourcing, LLC",483,07/09/2020,https://www.fda.gov/media/139531/download,271019
04/09/2020,3010536120,"Medical Center Pharmacy, Inc.",483,07/01/2020,https://www.fda.gov/media/139661/download,271021
01/23/2020,3013521045,John L. McClellan Memorial Veterans Hospital,483,07/01/2020,https://www.fda.gov/media/139665/download,271020
10/30/2019,3014982757,FARMAKEIO OUTSOURCING LLC,483,06/18/2020,https://www.fda.gov/media/139181/download,271022
02/08/2019,3011967886,"RC Outsourcing, LLC",483,05/05/2020,https://www.fda.gov/media/136444/download,271023
02/26/2020,3015826783,"Solaris Pharmacy, Inc.",483,05/05/2020,https://www.fda.gov/media/136443/download,271024
03/11/2020,3009571102,"La Vita Compounding Pharmacy, LLC",483,05/04/2020,https://www.fda.gov/media/137497/download,271027
02/27/2020,3011110195,VA New Jersey Health Care System,483,05/04/2020,https://www.fda.gov/media/137552/download,271026
11/15/2019,3011158388,Nephron Sterile Compounding Center LLC,483,05/04/2020,https://www.fda.gov/media/137539/download,271031
11/25/2019,3011769075,One Way Drug DBA Partell Specialty Pharmacy,483,05/04/2020,https://www.fda.gov/media/137571/download,271025
03/06/2020,3011887629,Empower Pharmacy,483,05/04/2020,https://www.fda.gov/media/137544/download,271028
09/19/2018,3013446837,Accurate RX Pharmacy Consulting LLC,483,05/04/2020,https://www.fda.gov/media/137502/download,271030
03/16/2020,3016458098,Walfer Corporation dba Wallace Pharmacy,483,05/04/2020,https://www.fda.gov/media/137547/download,271029
03/10/2020,1000526871,"Immunomedics, Inc.",483,04/02/2020,https://www.fda.gov/media/136631/download?attachment,271035
03/05/2020,3005447965,Dr. Reddy's Laboratories Limited,483,04/02/2020,https://www.fda.gov/media/136641/download?attachment,271033
02/25/2020,3009876430,Shilpa Medicare Limited,483,04/02/2020,https://www.fda.gov/media/136642/download?attachment,271032
02/21/2020,3011248248,Biocon Sdn Bhd,483,04/02/2020,https://www.fda.gov/media/136632/download?attachment,271034
12/18/2017,3013556857,"Innovative Intrathecal Solutions, Inc. dba Innovative Compounding Pharmacy",483,03/18/2020,https://www.fda.gov/media/136251/download,271036
07/12/2019,3015119302,Keystone Rx LLC,483,03/10/2020,https://www.fda.gov/media/135894/download,271037
07/25/2019,3007271263,Premier Pharmacy Labs Inc,483,03/09/2020,https://www.fda.gov/media/135874/download,271044
12/20/2019,3013341563,"Fusion IV Pharmaceuticals, Inc. dba Axia Pharmaceuticals",483,03/09/2020,https://www.fda.gov/media/135881/download,271042
03/02/2020,3013556857,"Innovative Intrathecal Solutions, Inc. dba Innovative Compounding Pharmacy",483,03/09/2020,https://www.fda.gov/media/135875/download,271038
06/17/2019,3013854204,Maitland Labs of Central Florida,483,03/09/2020,https://www.fda.gov/media/135882/download,271041
02/28/2020,3013854204,Maitland Labs of Central Florida,483,03/09/2020,https://www.fda.gov/media/135889/download,271040
02/13/2020,3015826061,"Blount Discount Pharmacy, Inc.",483,03/09/2020,https://www.fda.gov/media/135545/download,271043
02/11/2020,3015826784,Strive Pharmacy Texas LLC dba Strive Pharmacy,483,03/09/2020,https://www.fda.gov/media/135920/download,271039
01/24/2020,3010164491,Biocon Limited,483,03/06/2020,https://www.fda.gov/media/135890/download?attachment,271045
08/28/2019,1972829,SSM Health Care St. Louis DBA SSM St. Clare Health Center,483,02/24/2020,https://www.fda.gov/media/135406/download,271047
01/24/2020,3004549371,"Claremore Compounding Center, Inc.",483,02/24/2020,https://www.fda.gov/media/135405/download,271048
08/07/2019,3004575449,"Ajinomoto Althea, Inc.",483,02/24/2020,https://www.fda.gov/media/135404/download,271049
09/26/2019,3005115360,Dynalabs LLC,483,02/24/2020,https://www.fda.gov/media/135412/download,271046
02/07/2020,3011103365,Cortez Drugs,483,02/24/2020,https://www.fda.gov/media/135410/download,271050
10/03/2019,3012906298,MCALISTER DRUG CORPORATION,483,02/24/2020,https://www.fda.gov/media/135411/download,271052
12/03/2019,3015617746,Assurance Infusion,483,02/24/2020,https://www.fda.gov/media/135414/download,271051
10/24/2018,3012315020,TMC Acquisitions LLC dba Tailor Made Compounding,483,02/21/2020,https://www.fda.gov/media/135387/download,271053
01/28/2020,3002949085,Dr. Reddy's Laboratories Limited CTO VI,483,02/05/2020,https://www.fda.gov/media/134938/download?attachment,271054
12/13/2019,3006684882,Hawaii Health Systems Corporation dba Kona Community Hospital Pharmacy,483,02/04/2020,https://www.fda.gov/media/134903/download,271056
01/17/2020,3013127166,Lupin Manufacturing Solutions Limited,483,02/04/2020,https://www.fda.gov/media/134892/download?attachment,271058
11/19/2019,3013736415,SCA Pharmaceuticals,483,02/04/2020,https://www.fda.gov/media/134901/download,271057
12/20/2019,3015728736,"ABC Pharmacy, Inc.",483,02/04/2020,https://www.fda.gov/media/134904/download,271055
08/02/2018,3013468187,Fairview Compounding Pharmacy,483,02/03/2020,https://www.fda.gov/media/134703/download,271060
05/23/2019,3013957857,Liveyon,483,02/03/2020,https://www.fda.gov/media/134223/download,271059
05/23/2019,3015381220,Liveyon Labs Inc,483,02/03/2020,https://www.fda.gov/media/133327/download,271061
07/25/2019,3010924627,Mandell's Clinical Pharmacy,483,01/31/2020,https://www.fda.gov/media/133048/download,271062
12/13/2017,3008876196,"Athenex Pharma Solutions, LLC",483,01/28/2020,https://www.fda.gov/media/134684/download,271063
11/27/2019,3003429652,"New Era Pharmacy, LLC",483,01/27/2020,https://www.fda.gov/media/134727/download,271065
10/24/2018,3004483441,Cantrell Drug Company,483,01/27/2020,https://www.fda.gov/media/134697/download,271064
11/14/2019,3005824513,Pharmaview Inc dba Far Hills Pharmacy,483,01/16/2020,https://www.fda.gov/media/134265/download,271068
11/12/2019,3010589333,"Right Value Drug Stores, LLC",483,01/16/2020,https://www.fda.gov/media/134260/download,271066
12/06/2019,3014853350,Avenue Pharmacy Inc. dba Pathway Pharmacy,483,01/16/2020,https://www.fda.gov/media/134266/download,271067
11/26/2019,3015762738,Portland Compounding Pharmacy LLC,483,01/16/2020,https://www.fda.gov/media/134264/download,271069
11/22/2019,3004102002,"MPRX, Inc.",483,01/07/2020,https://www.fda.gov/media/133954/download,271070
11/07/2019,3004819860,Abilene Nuclear LLC dba National Central Pharmacy,483,01/07/2020,https://www.fda.gov/media/133950/download,271072
11/22/2019,3005031360,"McGuff Compounding Pharmacy Services, Inc.",483,01/07/2020,https://www.fda.gov/media/133951/download,271071
11/07/2019,3010683157,"SCA Pharmaceuticals, Inc.",483,01/07/2020,https://www.fda.gov/media/133949/download,271073
11/07/2019,3012958560,"Apex Pharmacy, LLC",483,01/07/2020,https://www.fda.gov/media/133948/download,271074
12/13/2019,3002809586,Sun Pharmaceutical Industries Ltd.,483,12/20/2019,https://www.fda.gov/media/133737/download?attachment,271075
09/27/2019,3004486825,"Snyder Mark Drugs Roselle, Inc. d.b.a. Mark Drugs Pharmacy",483,12/18/2019,https://www.fda.gov/media/133587/download,271078
10/10/2019,3004504906,"Techni Med, Inc. dba The Compounder",483,12/18/2019,https://www.fda.gov/media/133590/download,271076
06/13/2019,3006089725,Puget Sound Drug Corporation dba Key Pharmacy and Compounding Center,483,12/18/2019,https://www.fda.gov/media/133607/download,271079
08/06/2019,3010177428,Randol Mill Pharmacy,483,12/18/2019,https://www.fda.gov/media/133589/download,271077
06/15/2017,3003434972,"Wedgewood Connect, LLC",483,12/09/2019,https://www.fda.gov/media/133108/download,271083
07/12/2017,3004603767,JD & SN Inc.,483,12/09/2019,https://www.fda.gov/media/133109/download,271082
09/28/2017,3008563008,Exela Pharma Sciences LLC,483,12/09/2019,https://www.fda.gov/media/133075/download,271081
10/08/2019,3009422393,"Banner Pharmacy Services, LLC",483,12/09/2019,https://www.fda.gov/media/133246/download,271087
09/19/2019,3010504654,Tower Pharmacy and Compounding,483,12/09/2019,https://www.fda.gov/media/133243/download,271086
01/13/2017,3011759873,MOORE'S COMPOUNDING PHARMACY,483,12/09/2019,https://www.fda.gov/media/133120/download,271080
09/26/2017,3013030904,"Atlas Pharmaceuticals, LLC",483,12/09/2019,https://www.fda.gov/media/133066/download,271084
06/17/2017,3013544438,"Safeway, Inc.",483,12/09/2019,https://www.fda.gov/media/133121/download,271085
09/26/2019,3010166491,"Nubratori, Inc",483,11/27/2019,https://www.fda.gov/media/133037/download,271091
09/19/2019,3011152407,AnazaoHealth Corporation,483,11/27/2019,https://www.fda.gov/media/132898/download,271090
06/06/2019,3011509553,RXQ Compounding LLC,483,11/27/2019,https://www.fda.gov/media/132894/download,271088
09/30/2019,3015242029,"SBH Medical, LTD",483,11/27/2019,https://www.fda.gov/media/132896/download,271089
10/28/2019,3004051616,Apitoria Pharma Private Limited,483,11/20/2019,https://www.fda.gov/media/132757/download?attachment,271093
10/25/2019,3004086884,Apitoria Pharma Private Limited,483,11/20/2019,https://www.fda.gov/media/132758/download?attachment,271092
08/23/2018,3012174424,Apocus Inc,483,11/14/2019,https://www.fda.gov/media/132585/download,271094
09/18/2019,3006624492,Isorx Corp,483,11/12/2019,https://www.fda.gov/media/132341/download,271096
08/28/2019,3008876196,"Athenex Pharma Solutions, LLC",483,11/12/2019,https://www.fda.gov/media/132333/download,271099
09/20/2019,3011976853,BSO LLC,483,11/12/2019,https://www.fda.gov/media/132339/download,271097
07/17/2019,3015147067,Medscript Compounding Pharmacy,483,11/12/2019,https://www.fda.gov/media/132334/download,271098
08/09/2019,3015316526,Medoz Pharmacy of Polk Inc,483,11/12/2019,https://www.fda.gov/media/132329/download,271095
09/09/2019,3006078531,Pacifica Pharmacy,483,11/05/2019,https://www.fda.gov/media/132021/download,271103
09/12/2019,3012907473,Innoveix Pharmaceuticals Inc,483,11/05/2019,https://www.fda.gov/media/132285/download,271101
08/14/2019,3013662663,Roger Williams Medical Center,483,11/05/2019,https://www.fda.gov/media/132061/download,271102
07/29/2019,3015468054,Maimonides Medical Center - Pharmacy,483,11/05/2019,https://www.fda.gov/media/132286/download,271100
10/24/2016,3012837733,"PharmScript, LLC",483,10/23/2019,https://www.fda.gov/media/131975/download,271104
08/16/2019,3005374721,Columbia River Pharmacy LLC (DBA Malley's Compounding Pharmacy),483,10/21/2019,https://www.fda.gov/media/131610/download,271109
07/18/2019,3009042626,Shertech Pharmacy- Piedmont,483,10/21/2019,https://www.fda.gov/media/131612/download,271106
08/01/2019,3010006900,"Southern California Compounding Pharmacy, LLC",483,10/21/2019,https://www.fda.gov/media/131415/download,271111
08/09/2019,3012038236,Stonegate Pharmacy LP,483,10/21/2019,https://www.fda.gov/media/131663/download,271108
08/23/2019,3012263025,East Marietta Drug Company,483,10/21/2019,https://www.fda.gov/media/131670/download,271107
08/07/2018,3012837733,"PharmScript, LLC",483,10/21/2019,https://www.fda.gov/media/131907/download,271105
07/30/2019,3013352224,"InfuScience, Inc. dba Bioscrip Infusion Services",483,10/21/2019,https://www.fda.gov/media/131520/download,271110
05/16/2019,3007488106,Synthetopes Inc,483,10/18/2019,https://www.fda.gov/media/131362/download,271112
07/18/2019,3008563008,Exela Pharma Sciences LLC,483,10/18/2019,https://www.fda.gov/media/131226/download,271114
08/01/2019,3012465222,Compound Preferred LLC,483,10/18/2019,https://www.fda.gov/media/131285/download,271113
08/02/2019,3007816026,"Vitalab Pharmacy, Inc. DBA Vasco Rx Specialty Pharmacy",483,10/17/2019,https://www.fda.gov/media/131274/download,271115
09/27/2019,3004081307,Cipla Limited,483,10/11/2019,https://www.fda.gov/media/131707/download?attachment,271116
09/20/2019,3002807512,Lupin Limited,483,10/09/2019,https://www.fda.gov/media/131636/download?attachment,271118
09/27/2019,3007373532,Aurobindo Pharma Limited,483,10/09/2019,https://www.fda.gov/media/131638/download?attachment,271117
07/30/2018,3012360920,W & C dba The Apothecary,483,10/02/2019,https://www.fda.gov/media/131389/download,271119
07/24/2019,3003780900,"People's Custom Rx and Clinical Care, LLC",483,10/01/2019,https://www.fda.gov/media/131179/download,271120
07/18/2019,3013438582,"Denver Solutions, LLC DBA Leiters Health",483,10/01/2019,https://www.fda.gov/media/131040/download,271121
07/23/2019,3010680515,US Specialty Formulations LLC,483,09/30/2019,https://www.fda.gov/media/131067/download,271123
07/30/2019,3012773475,Ladd Family Pharmacy LLC,483,09/30/2019,https://www.fda.gov/media/131174/download,271122
07/17/2019,1000121499,"Mihalko Medical, LLC",483,09/16/2019,https://www.fda.gov/media/130592/download,271129
07/01/2019,1000371043,Dougherty's Pharmacy,483,09/16/2019,https://www.fda.gov/media/130816/download,271124
07/02/2019,3002614375,Shertech Pharmacy,483,09/16/2019,https://www.fda.gov/media/130254/download,271125
06/21/2019,3012104093,Fagron Compounding Services,483,09/16/2019,https://www.fda.gov/media/130443/download,271128
04/05/2019,3014877770,"Anderson Compounding Pharmacy, Inc. DBA Anderson Compounding Pharmacy",483,09/16/2019,https://www.fda.gov/media/130304/download,271126
06/14/2019,3015235235,"First Royal Care Co. LLC, dba Red Mountain Compounding Pharmacy",483,09/16/2019,https://www.fda.gov/media/130374/download,271127
06/17/2019,3015414747,Professional Pharmacy Services Inc dba Good Day Pharmacy,483,09/16/2019,https://www.fda.gov/media/130542/download,271130
07/23/2019,3008476140,Itc Compounding,483,09/15/2019,https://www.fda.gov/media/130570/download,271131
06/25/2019,3015452722,"Infusion Options, Inc.",483,09/15/2019,https://www.fda.gov/media/130591/download,271132
08/23/2019,3005977675,Ipca Laboratories Limited,483,09/10/2019,https://www.fda.gov/media/130650/download?attachment,271133
08/20/2019,3006549835,Dr. Reddy's Laboratories Ltd.,483,08/29/2019,https://www.fda.gov/media/130371/download?attachment,271134
06/21/2019,3004995630,"Joe Wise Pharmacy, Inc. dba Wise Pharmacy",483,08/22/2019,https://www.fda.gov/media/130155/download,271135
07/26/2019,3007197995,Shilpa Pharma Lifesciences Limited,483,08/22/2019,https://www.fda.gov/media/130236/download?attachment,271136
06/07/2019,3007500366,First Pharma Associates LLC dba Riverpoint Pharmacy,483,08/21/2019,https://www.fda.gov/media/130142/download,271137
02/08/2019,3000204829,"Topway Enterprises, Inc",483,08/19/2019,https://www.fda.gov/media/129226/download,271138
08/20/2018,3010987875,Buffalo Pharmacies Inc,483,08/15/2019,https://www.fda.gov/media/129953/download,271139
02/08/2019,3004570352,Pavilion Compounding Pharmacy,483,08/12/2019,https://www.fda.gov/media/129733/download,271140
08/02/2019,3014617030,"Novartis Gene Therapies, Inc.",483,08/08/2019,https://www.fda.gov/media/129734/download,271141
09/25/2018,3004610520,Loop Plaza Pharmacy Company DBA Loop Compounding Pharmacy,483,08/01/2019,https://www.fda.gov/media/120714/download,271142
07/19/2019,3002806691,Cipla Limited,483,07/30/2019,https://www.fda.gov/media/129484/download?attachment,271144
07/12/2019,3005448030,Dr. Reddy's Laboratories Limited (Unit II),483,07/30/2019,https://www.fda.gov/media/129485/download?attachment,271143
05/09/2019,3004483463,"Coast Quality Pharmacy, LLC dba Anazao Health",483,07/26/2019,https://www.fda.gov/media/129281/download,271145
04/09/2019,3003348498,ImprimisRx NJ,483,07/25/2019,https://www.fda.gov/media/128377/download,271147
05/07/2019,3005199309,Rancho Park Compounding Pharmacy,483,07/25/2019,https://www.fda.gov/media/128374/download,271148
04/12/2019,3011755158,"Concord, Inc. dba Carlton's Dunwoody Pharmacy",483,07/25/2019,https://www.fda.gov/media/124960/download,271151
04/05/2019,3011795133,Metro Drugs 3rd Avenue Corp,483,07/25/2019,https://www.fda.gov/media/124950/download,271150
04/29/2019,3012223534,Colonia Care Pharmacy,483,07/25/2019,https://www.fda.gov/media/128378/download,271146
05/31/2019,3013931875,"QuVa Pharma, Inc.",483,07/25/2019,https://www.fda.gov/media/128373/download,271149
04/16/2019,3002759569,Geneva Woods Pharmacy Inc,483,07/24/2019,https://www.fda.gov/media/124961/download,271152
04/23/2019,3012053582,"QuVa Pharma, Inc.",483,07/24/2019,https://www.fda.gov/media/124967/download,271154
04/17/2019,3013501947,Kohana Pharmacy and Center for Regenerative Medicine Inc.,483,07/24/2019,https://www.fda.gov/media/124963/download,271153
05/16/2019,3006269306,Compound Care Pharmacy LLC,483,07/22/2019,https://www.fda.gov/media/128970/download,271159
02/14/2019,3011838368,Buderer Drug Company,483,07/22/2019,https://www.fda.gov/media/124959/download,271155
05/31/2019,3012034698,"Pacifico National, Inc. dba AmEx Pharmacy",483,07/22/2019,https://www.fda.gov/media/128709/download,271157
04/25/2019,3014549846,OSRX Inc.,483,07/22/2019,https://www.fda.gov/media/124972/download,271156
05/09/2019,3014613445,Total Vein Pharmacy,483,07/22/2019,https://www.fda.gov/media/128972/download,271160
04/17/2019,3015133983,"Poulsbo Compounding Pharmacy LLC, dba Cascade Specialty Pharmacy",483,07/22/2019,https://www.fda.gov/media/128973/download,271158
06/04/2019,3002401385,Custom Compounding Center,483,07/12/2019,https://www.fda.gov/media/128777/download,271165
08/07/2018,3005946041,Pet Apothecary Llc,483,07/12/2019,https://www.fda.gov/media/128778/download,271161
06/13/2019,3006089725,Puget Sound Drug Corporation dba Key Pharmacy and Compounding Center,483,07/12/2019,https://www.fda.gov/media/128779/download,271163
05/16/2019,3010241801,"Vital Care Compounder, Inc",483,07/12/2019,https://www.fda.gov/media/128811/download,271164
05/17/2019,3015131323,California Specialty Pharmacy Inc.,483,07/12/2019,https://www.fda.gov/media/128812/download,271162
06/04/2019,3005124189,Indoco Remedies Limited,483,07/09/2019,https://www.fda.gov/media/128665/download?attachment,271166
06/21/2019,3006549835,Dr. Reddy's Laboratories Ltd.,483,07/09/2019,https://www.fda.gov/media/128653/download?attachment,271167
06/11/2019,3002809586,Sun Pharmaceutical Industries Ltd.,483,06/21/2019,https://www.fda.gov/media/128179/download?attachment,271168
05/24/2019,3004021229,Aurobindo Pharma Ltd,483,06/10/2019,https://www.fda.gov/media/127827/download?attachment,271169
05/15/2019,3004995645,Lupin Ltd.,483,05/22/2019,https://www.fda.gov/media/125701/download?attachment,271170
05/03/2019,3002984011,ZYDUS LIFESCIENCES LIMITED,483,05/14/2019,https://www.fda.gov/media/125015/download?attachment,271171
10/25/2018,3013207472,"Promise Pharmacy, LLC",483,05/13/2019,https://www.fda.gov/media/120639/download,271172
10/24/2018,,Environmental Assessment Yuma 2018 E. coli O157:H7 Outbreak,483,05/09/2019,https://www.fda.gov/media/120690/download,271184
05/16/2018,1450114,"Rising Pharma Holdings, Inc.",483,05/09/2019,https://www.fda.gov/media/121119/download,271203
02/22/2019,1456985,John's Pharmacy Inc.,483,05/09/2019,https://www.fda.gov/media/122750/download,271216
02/22/2019,1456985,John's Pharmacy Inc.,483,05/09/2019,https://www.fda.gov/media/123589/download,271189
08/30/2018,2246848,Akorn Operating Company LLC,483,05/09/2019,https://www.fda.gov/media/120699/download,271178
04/12/2018,1000525461,"ADMA Biologics, Inc",483,05/09/2019,https://www.fda.gov/media/120754/download,271218
08/01/2018,1000526871,"Immunomedics, Inc.",483,05/09/2019,https://www.fda.gov/media/120930/download,271202
09/12/2018,3001465817,"AcariaHealth Pharmacy, Inc.",483,05/09/2019,https://www.fda.gov/media/120693/download,271175
03/14/2019,3002468086,"QuVa Pharma, Inc.",483,05/09/2019,https://www.fda.gov/media/122711/download,271215
03/14/2019,3002468086,"QuVa Pharma, Inc.",483,05/09/2019,https://www.fda.gov/media/123660/download,271199
01/29/2019,3002946837,Pharmacy Resources Incorporated,483,05/09/2019,https://www.fda.gov/media/120799/download,271226
07/19/2018,3003432602,Hunter Holmes McGuire Veterans Affairs Medical Center,483,05/09/2019,https://www.fda.gov/media/120776/download,271221
12/19/2018,3003434972,"Wedgewood Connect, LLC",483,05/09/2019,https://www.fda.gov/media/120804/download,271235
12/19/2018,3003434972,"Wedgewood Connect, LLC",483,05/09/2019,https://www.fda.gov/media/120805/download,271198
12/19/2018,3003434972,"Wedgewood Connect, LLC",483,05/09/2019,https://www.fda.gov/media/120931/download,271188
12/14/2018,3003531601,Michigan Medicine,483,05/09/2019,https://www.fda.gov/media/120891/download,271205
09/11/2018,3004378804,Central Admixture Pharmacy Services Inc,483,05/09/2019,https://www.fda.gov/media/120716/download,271182
12/17/2018,3004600090,California Pharmacy & Compounding Center,483,05/09/2019,https://www.fda.gov/media/120913/download,271187
08/16/2018,3005011432,"North Laurel Discount Pharmacy, Inc DBA Quinn Pharmacy",483,05/09/2019,https://www.fda.gov/media/120750/download,271211
09/28/2018,3005231215,Dorneyville Pharmacy,483,05/09/2019,https://www.fda.gov/media/120701/download,271179
02/07/2019,3006031801,US Compounding Inc,483,05/09/2019,https://www.fda.gov/media/122465/download,271195
02/14/2019,3006372310,"Intrathecal Compounding Specialists, LLC",483,05/09/2019,https://www.fda.gov/media/120867/download,271197
08/10/2018,3006572203,Dolan Central Illinois Compounding LLC dba Preckshot Professional Pharmacy,483,05/09/2019,https://www.fda.gov/media/120770/download,271224
09/14/2018,3007174596,Kings Park Slope Inc,483,05/09/2019,https://www.fda.gov/media/120715/download,271173
08/15/2018,3007426960,"Westlab Pharmacy, Inc. dba Westlab Pharmacy",483,05/09/2019,https://www.fda.gov/media/120752/download,271227
08/31/2018,3008927138,Morton Drug Company dba Morton LTC,483,05/09/2019,https://www.fda.gov/media/120718/download,271223
08/22/2018,3009590582,"Central Admixture Pharmacy Services, Inc.",483,05/09/2019,https://www.fda.gov/media/120740/download,271234
11/19/2018,3010087152,"Downing Labs, LLC",483,05/09/2019,https://www.fda.gov/media/120803/download,271228
12/19/2018,3010710511,"Flourish Integrative Pharmacy, LLC",483,05/09/2019,https://www.fda.gov/media/120801/download,271212
08/28/2018,3011043554,"Pharm D Solutions, LLC",483,05/09/2019,https://www.fda.gov/media/120741/download,271219
09/25/2018,3011127887,"Allegheny Health Network Home Infusion, LLC",483,05/09/2019,https://www.fda.gov/media/120720/download,271214
12/21/2018,3011430551,"Brookfield Medical/Surgical Supplies, Inc.",483,05/09/2019,https://www.fda.gov/media/120806/download,271193
06/27/2018,3011581046,"Kalman Health & Wellness, Inc.",483,05/09/2019,https://www.fda.gov/media/120711/download,271174
03/12/2019,3011624368,"Option Care Enterprises, Inc. dba Option Care",483,05/09/2019,https://www.fda.gov/media/122716/download,271210
09/27/2018,3011761882,"Curexa - East, LLC dba Curexa",483,05/09/2019,https://www.fda.gov/media/120702/download,271176
12/14/2018,3011888866,"Barclay, Luke, & Pillai Specialty Pharmacy, PLLC",483,05/09/2019,https://www.fda.gov/media/120792/download,271230
08/23/2018,3012174424,Apocus Inc,483,05/09/2019,https://www.fda.gov/media/120742/download,271209
02/26/2019,3012248071,"Maple Rose Enterprises, Inc, dba Pencol Pharmacy",483,05/09/2019,https://www.fda.gov/media/122302/download,271190
09/05/2018,3012283530,Arnold Professional Pharmacy,483,05/09/2019,https://www.fda.gov/media/120749/download,271208
09/17/2018,3012384835,SKNV,483,05/09/2019,https://www.fda.gov/media/120734/download,271222
03/18/2019,3012937475,"Front Door Pharmacy, LLC dba Pure Pharmacy (Pure Pharmaceuticals)",483,05/09/2019,https://www.fda.gov/media/122709/download,271229
03/18/2019,3012937475,"Front Door Pharmacy, LLC dba Pure Pharmacy (Pure Pharmaceuticals)",483,05/09/2019,https://www.fda.gov/media/123658/download,271194
06/22/2018,3013306140,Genetech Inc,483,05/09/2019,https://www.fda.gov/media/120927/download,271196
09/27/2018,3013316698,MedisourceRx,483,05/09/2019,https://www.fda.gov/media/120705/download,271186
09/27/2018,3013316698,MedisourceRx,483,05/09/2019,https://www.fda.gov/media/120706/download,271181
